latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
25.94058,72.19393,304.94,0.45,0.39,2026-08-13,2116,SNPP,SNPP,n,2.0NRT,290.17,2.2,N
24.66126,74.63389,296.63,0.41,0.45,2026-08-13,2118,SNPP,SNPP,n,2.0NRT,272.55,0.71,N
12.98518,74.85353,303.49,0.35,0.57,2026-08-13,2121,SNPP,SNPP,n,2.0NRT,271.73,0.59,N
8.69729,77.84816,337.29,0.41,0.37,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,299.86,1.51,D
8.76233,77.79604,339.05,0.41,0.37,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,301.72,2.81,D
9.49049,78.61933,342.11,0.45,0.39,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,301.52,6.35,D
9.41698,77.81709,344.56,0.42,0.37,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,300.93,14.1,D
9.57666,78.31569,336.05,0.43,0.38,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,300.88,5.44,D
9.57608,78.31172,335.35,0.43,0.38,2026-08-14,0826,SNPP,SNPP,n,2.0NRT,300.96,4.92,D
13.85388,78.33376,336.45,0.48,0.4,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,297.39,2.34,D
9.94017,78.72459,338.41,0.46,0.39,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.15,3.47,D
9.94318,78.71989,337.56,0.46,0.39,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.43,3.47,D
9.94619,78.71519,344.65,0.46,0.39,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.15,4.78,D
10.16352,78.93459,335.38,0.47,0.4,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,300.67,3.95,D
10.15349,78.50438,335.53,0.45,0.39,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.72,3.96,D
10.6441,79.07843,342.53,0.48,0.4,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,291.63,5.06,D
10.79085,77.71056,334.83,0.42,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,293.83,0.61,D
11.10117,78.03844,330.35,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,288.39,1.67,D
12.34427,76.94675,332.13,0.41,0.37,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,290.9,2.02,D
12.92848,80.18225,340.81,0.39,0.44,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,293.11,3.63,D
13.13813,79.96019,341.06,0.39,0.44,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,290.79,4.8,D
14.31833,77.41064,335.06,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,290.17,2.89,D
14.32246,77.41421,338.61,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,289.42,2.89,D
14.32188,77.41011,340.84,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,290.02,2.89,D
14.3213,77.40604,340.06,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,289.05,3.25,D
14.326,77.41369,338.16,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,289.44,3.04,D
14.32542,77.40958,341,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,289.59,3.04,D
14.32896,77.40906,346.67,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,290.23,3.04,D
14.33251,77.40853,353.07,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,291.88,7.7,D
14.33192,77.40444,336.96,0.44,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,288.56,2.83,D
14.88612,77.45694,334.57,0.45,0.39,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,292.58,4.17,D
15.17322,76.69418,335.93,0.42,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.56,3.3,D
15.17222,76.66235,343.64,0.42,0.38,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.9,4.86,D
15.16369,76.38303,334.16,0.41,0.37,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,294.54,3.96,D
15.68431,80.11327,340.56,0.42,0.46,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,298.04,3.22,D
15.74877,80.01529,346.84,0.42,0.45,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,296.82,3.47,D
15.61406,78.3792,336.76,0.5,0.41,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,296.62,12.98,D
15.84728,80.08014,334.29,0.42,0.46,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,296.58,2.4,D
15.67526,78.37572,332.72,0.51,0.41,2026-08-14,0828,SNPP,SNPP,n,2.0NRT,294.49,5.6,D
18.68664,73.04058,336.58,0.39,0.36,2026-08-14,0830,SNPP,SNPP,n,2.0NRT,292.42,8.31,D
29.34646,73.11682,336.71,0.41,0.37,2026-08-14,0833,SNPP,SNPP,n,2.0NRT,294.38,3.83,D
27.32576,95.27875,311.81,0.5,0.41,2026-08-14,1917,SNPP,SNPP,n,2.0NRT,291.58,4.34,N
27.03289,94.89212,314.82,0.52,0.41,2026-08-14,1917,SNPP,SNPP,n,2.0NRT,290.69,5.03,N
26.87868,73.51321,305.24,0.39,0.36,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,287.87,0.84,N
26.87478,73.51643,304.98,0.39,0.36,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,287.95,0.84,N
26.60479,73.68352,306.63,0.38,0.36,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,290.8,1.07,N
25.94279,72.19247,324.59,0.4,0.37,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,291.21,1.72,N
25.94164,72.19266,321.57,0.4,0.37,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,291.08,1.49,N
23.31558,70.4867,303.46,0.43,0.38,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,285.88,1.06,N
22.9329,69.70402,302.22,0.46,0.39,2026-08-14,2057,SNPP,SNPP,n,2.0NRT,284.65,0.96,N
22.3395,69.85548,304.65,0.45,0.39,2026-08-14,2059,SNPP,SNPP,n,2.0NRT,288.65,1.98,N
21.11126,72.64643,298.17,0.38,0.36,2026-08-14,2059,SNPP,SNPP,n,2.0NRT,286.11,1.51,N
21.10971,72.63481,316.45,0.38,0.36,2026-08-14,2059,SNPP,SNPP,n,2.0NRT,285.7,3.07,N
15.22752,76.76139,300.97,0.42,0.45,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,278.55,0.8,N
15.22681,76.76525,301.71,0.42,0.45,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,279.55,0.8,N
15.18296,76.66602,307.58,0.41,0.45,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,269.21,2.09,N
15.18089,76.67749,298.56,0.41,0.45,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,271.88,2.41,N
15.17404,76.69186,298.99,0.41,0.45,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,270.74,0.7,N
13.74471,76.84552,299.46,0.45,0.47,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,280.6,0.8,N
10.70914,79.85674,295.3,0.4,0.6,2026-08-14,2101,SNPP,SNPP,n,2.0NRT,283.98,4.8,N
27.60563,95.40367,328.54,0.41,0.45,2026-08-15,0631,SNPP,SNPP,n,2.0NRT,291.65,1.91,D
11.4172,79.66978,336.37,0.39,0.36,2026-08-15,0807,SNPP,SNPP,n,2.0NRT,289.86,2.76,D
12.37895,76.98724,330.87,0.45,0.39,2026-08-15,0807,SNPP,SNPP,n,2.0NRT,296.66,3.01,D
14.05112,79.77888,347.47,0.38,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,300.54,7.99,D
14.47548,79.97254,338.98,0.39,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,296.41,4.62,D
14.47881,79.97202,335.54,0.39,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,294.9,3.59,D
14.66645,79.53525,334.11,0.38,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,295.43,2.34,D
15.30614,78.18951,335.73,0.39,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,288.89,4.07,D
15.10484,76.8101,338.38,0.43,0.38,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,291.65,6.87,D
17.53543,79.50681,333.28,0.39,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,294.2,4.85,D
18.66053,79.14503,331.03,0.39,0.36,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,293.71,10.47,D
18.85886,72.92574,341.49,0.4,0.44,2026-08-15,0809,SNPP,SNPP,n,2.0NRT,288.26,6.55,D
22.36821,87.30191,330.19,0.37,0.58,2026-08-15,0811,SNPP,SNPP,n,2.0NRT,283.37,3.8,D
25.942,72.1899,307.92,0.43,0.46,2026-08-15,2040,SNPP,SNPP,n,2.0NRT,288.2,1.12,N
23.16633,82.3391,297.19,0.52,0.42,2026-08-15,2040,SNPP,SNPP,n,2.0NRT,265.95,1.77,N
21.10682,72.64341,316.57,0.54,0.42,2026-08-15,2040,SNPP,SNPP,n,2.0NRT,269.23,4.1,N
21.10614,72.64859,300.38,0.54,0.42,2026-08-15,2040,SNPP,SNPP,n,2.0NRT,265.29,1.51,N
18.69004,73.0424,308.29,0.48,0.4,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,288.23,4.35,N
18.68394,73.03215,310.27,0.48,0.4,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,290.08,4.49,N
18.68268,73.04128,305.74,0.48,0.4,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,286.79,3.45,N
15.33481,76.28645,305.36,0.39,0.36,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,286.38,0.97,N
15.17897,77.10359,302.38,0.4,0.37,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,284.12,0.75,N
15.17622,77.09935,300.72,0.4,0.37,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,283.57,1.14,N
15.02488,78.01537,305.29,0.42,0.38,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,289.14,0.92,N
15.02144,78.01479,310.19,0.42,0.38,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,289.18,0.92,N
14.37725,79.89831,304.74,0.52,0.41,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,267.56,1.09,N
13.16287,80.28493,313.34,0.57,0.43,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,290.47,5.01,N
13.15892,80.28419,338.12,0.57,0.43,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,291.24,11.5,N
13.60553,76.79213,301.13,0.4,0.37,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,286.81,0.41,N
12.28915,78.93369,299.95,0.49,0.4,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,275.68,0.9,N
12.29187,78.93195,300.29,0.49,0.4,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,275.58,0.84,N
12.23028,79.20409,303.61,0.51,0.41,2026-08-15,2042,SNPP,SNPP,n,2.0NRT,280.63,0.65,N
12.09803,78.35358,295.31,0.46,0.39,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,267.92,0.7,N
11.8396,78.97262,306.04,0.5,0.41,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,280.59,0.92,N
11.80888,77.9234,309.59,0.45,0.39,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,270.04,1.75,N
11.81028,77.92094,296.33,0.45,0.39,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,269.71,0.81,N
11.8096,77.92503,308.4,0.45,0.39,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,269.92,0.81,N
11.21336,77.89606,304.47,0.45,0.39,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,274.78,0.91,N
10.62393,79.12068,300.22,0.53,0.42,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,272.74,1.55,N
10.62608,79.11906,310.41,0.53,0.42,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,272.97,1.41,N
10.92917,77.06458,302.5,0.42,0.38,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,277.82,0.54,N
10.61674,77.42191,296.05,0.44,0.38,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,272.09,0.44,N
9.33741,78.60825,304.15,0.52,0.41,2026-08-15,2044,SNPP,SNPP,n,2.0NRT,277.2,1.12,N
14.06632,77.34638,337.35,0.5,0.49,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,297.1,2.69,D
8.76996,78.10783,335.8,0.55,0.51,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,286.4,2.39,D
9.319,79.30539,337.47,0.45,0.47,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,272.45,4.67,D
9.45867,77.61446,342.14,0.58,0.52,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,296.88,5.97,D
9.45774,77.60921,339.95,0.58,0.52,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,297.11,5.97,D
9.85307,77.88065,335.86,0.55,0.51,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,297.51,1.64,D
9.85071,77.88331,332.78,0.55,0.51,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,297.59,1.3,D
10.20671,78.83601,333.99,0.47,0.47,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,298.64,3.96,D
10.53129,79.73779,332.24,0.4,0.44,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.65,2.77,D
10.8337,79.31152,342.14,0.42,0.46,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,300.7,4.59,D
10.85651,79.07156,335.25,0.44,0.46,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,301.56,6.22,D
10.95975,78.94122,336.56,0.45,0.47,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,298.68,2.66,D
11.08317,79.47999,338.97,0.41,0.45,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,293.66,4.53,D
10.92125,78.4465,333.11,0.48,0.48,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,300.93,3.75,D
11.40386,79.70392,332.63,0.39,0.44,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.83,2.19,D
11.46932,79.35802,332.09,0.41,0.45,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.45,2.64,D
11.92912,79.67993,340.8,0.39,0.44,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,298.78,4.37,D
11.94788,79.04879,336.96,0.42,0.45,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.72,4.56,D
12.03929,79.50043,339.7,0.4,0.44,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,300.91,3.09,D
12.21654,79.85169,337.97,0.56,0.43,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.27,3.2,D
12.43197,79.43339,339.44,0.39,0.44,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,299.32,3.07,D
12.3682,78.99841,335.85,0.42,0.45,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,301.54,6.01,D
12.32878,78.75077,349.65,0.44,0.46,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,303.03,15.33,D
12.61864,80.07019,331.42,0.54,0.42,2026-08-16,0750,SNPP,SNPP,l,2.0NRT,301.49,3.24,D
14.64689,79.2653,333.62,0.56,0.43,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,287.95,3.94,D
14.56621,77.56371,345.18,0.48,0.48,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,294.68,6.17,D
14.56593,77.56482,341.41,0.48,0.48,2026-08-16,0750,SNPP,SNPP,n,2.0NRT,294.23,4.13,D
16.85509,79.1368,330.97,0.53,0.42,2026-08-16,0752,SNPP,SNPP,n,2.0NRT,292.29,4.27,D
22.37709,87.27881,332.37,0.56,0.43,2026-08-16,0752,SNPP,SNPP,n,2.0NRT,287.18,5.71,D
23.71242,86.45026,332.31,0.52,0.42,2026-08-16,0752,SNPP,SNPP,n,2.0NRT,289.61,2.04,D
23.80482,86.32938,336.19,0.52,0.41,2026-08-16,0752,SNPP,SNPP,n,2.0NRT,290.31,6.81,D
22.36782,87.30247,330.84,0.56,0.43,2026-08-16,0752,SNPP,SNPP,n,2.0NRT,285.54,2.37,D
27.4415,70.79316,337.65,0.35,0.57,2026-08-16,0754,SNPP,SNPP,n,2.0NRT,298.49,2.1,D
27.32376,71.15984,339.18,0.34,0.56,2026-08-16,0754,SNPP,SNPP,n,2.0NRT,297.48,2.66,D
30.65555,74.16005,336.41,0.39,0.44,2026-08-16,0756,SNPP,SNPP,n,2.0NRT,296.81,3.35,D
27.30517,95.31655,299.58,0.6,0.71,2026-08-16,1838,SNPP,SNPP,n,2.0NRT,277.63,4.12,N
25.03796,87.39037,295.34,0.51,0.41,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,268.71,0.3,N
27.32653,95.27569,303.59,0.44,0.62,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,285.06,1.01,N
23.68976,87.09792,297.24,0.51,0.41,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,268.87,1.13,N
23.79461,86.35178,296.15,0.47,0.4,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,261.93,1.21,N
23.79429,86.3544,296.66,0.47,0.4,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,261.64,0.52,N
23.78065,86.34676,295.08,0.47,0.4,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,264.35,1.23,N
23.78283,86.21016,296.19,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,262.46,0.51,N
23.77923,86.20941,309.51,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,262.94,1.72,N
23.82256,85.49575,302.8,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,278.35,1.43,N
23.75901,85.8569,305.05,0.45,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,279.7,1.26,N
23.75624,85.8518,310.63,0.45,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,280.13,2.37,N
23.48163,87.36025,311.77,0.53,0.42,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,278.91,3.31,N
23.78699,85.55426,304.07,0.44,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,278.48,0.73,N
23.68358,86.09312,304.62,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.35,0.87,N
23.68162,86.0834,299.64,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,273.67,0.92,N
23.68001,86.09234,303.11,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.08,0.87,N
23.67724,86.0871,300.84,0.46,0.39,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,273.71,1.11,N
23.63231,86.29353,300.99,0.47,0.4,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,267.55,0.74,N
23.74492,85.50591,299.47,0.44,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,273.56,0.43,N
23.71088,85.28767,300.01,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.78,0.41,N
23.69622,85.37119,303.45,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,276.34,1.19,N
23.82388,84.57319,307.11,0.41,0.37,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,273.38,1.28,N
23.69631,85.28904,300.29,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.73,0.64,N
23.73841,85.00768,303.12,0.42,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,278.09,0.87,N
23.64884,85.43541,304.07,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.32,1.39,N
23.64809,85.43964,318.07,0.43,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,273.03,2.02,N
23.72058,85.00829,302.03,0.42,0.38,2026-08-16,2019,SNPP,SNPP,n,2.0NRT,274.47,0.44,N
16.80935,79.91482,306.66,0.39,0.36,2026-08-16,2021,SNPP,SNPP,n,2.0NRT,291.22,2.22,N
16.13906,78.94816,306.38,0.41,0.37,2026-08-16,2021,SNPP,SNPP,n,2.0NRT,289.05,1.16,N
16.48338,79.32732,301.16,0.4,0.37,2026-08-16,2021,SNPP,SNPP,n,2.0NRT,283.73,2.43,N
17.06268,76.97933,304.44,0.51,0.41,2026-08-16,2021,SNPP,SNPP,n,2.0NRT,290.34,1.23,N
15.16656,76.67412,295.92,0.5,0.41,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,271.83,0.52,N
15.22664,76.76346,300.09,0.5,0.41,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,278.08,0.82,N
11.17648,79.08794,299.38,0.39,0.36,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,272.57,0.41,N
11.81462,77.91779,306.86,0.41,0.37,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,284.95,1.68,N
15.17787,77.10235,298.51,0.48,0.4,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,273.99,0.59,N
15.17421,77.10181,298.95,0.48,0.4,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,274.65,0.59,N
15.1829,76.66685,316.76,0.5,0.41,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,274.66,1.96,N
15.17785,76.67564,304.74,0.5,0.41,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,273.98,1.32,N
15.17668,76.65643,313.84,0.5,0.41,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,279.49,2.73,N
15.65948,73.98701,305.13,0.49,0.49,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,288.56,1.31,N
11.00697,78.65388,301.05,0.39,0.36,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,275.21,0.34,N
10.36054,77.14954,307.66,0.43,0.38,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,278.32,0.97,N
10.36002,77.15292,305.9,0.43,0.38,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,278.2,0.97,N
10.35705,77.14909,300.2,0.43,0.38,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,277.8,0.97,N
10.35654,77.1524,312.75,0.43,0.38,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,278.28,0.97,N
10.35551,77.15921,298.6,0.43,0.38,2026-08-16,2023,SNPP,SNPP,n,2.0NRT,279.64,0.65,N
9.42494,77.81399,332.66,0.58,0.7,2026-08-17,0729,SNPP,SNPP,n,2.0NRT,287.59,5.99,D
9.75952,78.60124,343.8,0.51,0.66,2026-08-17,0729,SNPP,SNPP,n,2.0NRT,290.07,8.81,D
9.75891,78.5976,337.94,0.51,0.66,2026-08-17,0729,SNPP,SNPP,n,2.0NRT,290.03,6.91,D
29.80713,73.34641,332.94,0.42,0.61,2026-08-17,0735,SNPP,SNPP,n,2.0NRT,293.62,2.66,D
9.88916,77.87049,337.09,0.69,0.74,2026-08-17,0909,SNPP,SNPP,n,2.0NRT,288.9,3.89,D
9.88751,77.86655,338.98,0.69,0.74,2026-08-17,0909,SNPP,SNPP,n,2.0NRT,289.24,7.76,D
23.50567,69.26427,330.78,0.55,0.51,2026-08-17,0915,SNPP,SNPP,n,2.0NRT,292.07,3.46,D
23.50516,69.26018,330.24,0.55,0.51,2026-08-17,0915,SNPP,SNPP,n,2.0NRT,290.98,3.6,D
21.1071,72.64555,308.27,0.71,0.75,2026-08-17,2002,SNPP,SNPP,n,2.0NRT,282.02,3.43,N
21.10202,72.64528,306.41,0.71,0.75,2026-08-17,2002,SNPP,SNPP,n,2.0NRT,282.12,2.69,N
17.60875,83.20546,305.86,0.44,0.38,2026-08-17,2004,SNPP,SNPP,n,2.0NRT,270.46,0.78,N
17.60581,83.20076,298.13,0.44,0.38,2026-08-17,2004,SNPP,SNPP,n,2.0NRT,269.84,1.01,N
10.91686,78.14649,306.58,0.46,0.47,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,289.32,1.49,N
10.92123,78.14713,310.07,0.46,0.47,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,290.63,1.49,N
10.36333,77.14931,310.09,0.53,0.5,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,288.41,0.99,N
10.35866,77.14888,302.98,0.53,0.5,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,287.41,0.99,N
10.36136,77.14999,309.71,0.53,0.5,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,288.08,1.65,N
8.67061,77.99346,308.12,0.44,0.46,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,292.31,1.29,N
10.36181,77.14661,304.57,0.53,0.5,2026-08-17,2006,SNPP,SNPP,n,2.0NRT,287.55,1.65,N
10.02321,79.23365,330.52,0.41,0.61,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,289.62,2.57,D
8.61775,77.96022,334.7,0.32,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,300.56,1.25,D
8.88123,77.79373,331.3,0.63,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,299.67,2.78,D
8.91391,77.99789,341.03,0.33,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.42,4.37,D
8.9135,77.99487,340.4,0.33,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.01,2.98,D
8.96803,78.03201,342.35,0.33,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,302.05,6.52,D
8.92939,77.50723,341.8,0.6,0.53,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.25,13.39,D
8.92865,77.50169,342.66,0.6,0.53,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.3,9.79,D
8.99168,77.85832,335.44,0.32,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.12,0.67,D
9.02396,78.0217,339.33,0.33,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.52,5.37,D
9.08152,78.16898,337.52,0.34,0.56,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,299.57,0.54,D
9.31616,78.82542,347.61,0.38,0.58,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.54,2.23,D
9.32526,77.54498,331.97,0.61,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,300.07,2.5,D
9.31592,77.47726,344.24,0.61,0.53,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.44,13.56,D
9.32631,77.54832,337.57,0.62,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,300.39,3.32,D
9.31747,77.48039,343.13,0.61,0.53,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,300.83,13.78,D
9.3803,77.76629,347.32,0.32,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,303.89,7.4,D
9.57292,78.26406,340.68,0.35,0.56,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,301.01,1.93,D
9.98813,77.85934,333.85,0.33,0.55,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,299.78,1.89,D
9.97747,77.62643,333.17,0.64,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.86,1.96,D
9.97656,77.62728,344.36,0.32,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.89,2.57,D
10.01453,77.60332,335.04,0.63,0.54,2026-08-18,0852,SNPP,SNPP,n,2.0NRT,296.38,3.89,D
10.08427,77.70177,367,0.32,0.55,2026-08-18,0852,SNPP,SNPP,h,2.0NRT,295.49,5.9,D
