latitude,longitude,brightness,confidence,satellite,acq_date,acq_time
15.18756,76.65977,308.31,60,VIIRS,2026-08-14,2025
15.33663,76.27954,306.53,60,VIIRS,2026-08-14,2025
15.33766,76.24979,314.96,60,VIIRS,2026-08-14,2025
15.3322,76.28632,309.72,60,VIIRS,2026-08-14,2025
15.18315,76.66641,336.19,60,VIIRS,2026-08-14,2025
15.18533,76.65205,304.95,60,VIIRS,2026-08-14,2025
15.18311,76.64435,330.63,60,VIIRS,2026-08-14,2025
15.17984,76.66589,307.06,60,VIIRS,2026-08-14,2025
15.17875,76.67307,305.99,60,VIIRS,2026-08-14,2025
15.17438,76.70177,305.85,60,VIIRS,2026-08-14,2025
15.17816,76.65459,323.15,60,VIIRS,2026-08-14,2025
15.17762,76.65818,316.18,60,VIIRS,2026-08-14,2025
15.17489,76.67612,305.4,60,VIIRS,2026-08-14,2025
15.1727,76.69048,319.58,60,VIIRS,2026-08-14,2025
15.17216,76.69408,309.58,60,VIIRS,2026-08-14,2025
15.16943,76.71198,304.01,60,VIIRS,2026-08-14,2025
15.17485,76.65406,327.9,60,VIIRS,2026-08-14,2025
15.17376,76.66125,320.71,60,VIIRS,2026-08-14,2025
15.1743,76.65765,310.65,60,VIIRS,2026-08-14,2025
15.17321,76.66483,307.47,60,VIIRS,2026-08-14,2025
15.16881,76.67149,313.67,60,VIIRS,2026-08-14,2025
15.07114,76.86419,304.21,60,VIIRS,2026-08-14,2025
12.96664,77.33076,307.6,60,VIIRS,2026-08-14,2025
12.12039,78.81626,330.59,60,VIIRS,2026-08-15,0731
14.42142,79.66338,332.09,60,VIIRS,2026-08-15,0733
17.46508,79.2121,333.24,60,VIIRS,2026-08-15,0733
17.46703,79.2114,331.08,60,VIIRS,2026-08-15,0733
28.161,95.59473,347.52,60,VIIRS,2026-08-15,0735
27.26608,88.32048,329.65,60,VIIRS,2026-08-15,0735
27.39476,70.4882,335.01,60,VIIRS,2026-08-15,0737
23.68891,86.08664,309.32,60,VIIRS,2026-08-15,2004
23.7556,86.40281,301.35,60,VIIRS,2026-08-15,2004
23.78097,86.21037,314.57,60,VIIRS,2026-08-15,2004
23.77826,86.20576,295.41,60,VIIRS,2026-08-15,2004
23.77759,86.20972,303.54,60,VIIRS,2026-08-15,2004
23.77422,86.20907,296.75,60,VIIRS,2026-08-15,2004
23.77284,86.19653,298.99,60,VIIRS,2026-08-15,2004
23.56034,87.08199,298.46,60,VIIRS,2026-08-15,2004
23.68087,86.09315,301.73,60,VIIRS,2026-08-15,2004
23.67553,86.10428,298.55,60,VIIRS,2026-08-15,2004
23.67487,86.10822,307.29,60,VIIRS,2026-08-15,2004
23.6748,86.08788,300.76,60,VIIRS,2026-08-15,2004
24.18051,82.64401,299.92,60,VIIRS,2026-08-15,2004
24.13888,82.70657,297.09,60,VIIRS,2026-08-15,2004
22.7903,86.21149,304.71,60,VIIRS,2026-08-15,2004
22.7896,86.19486,303.96,60,VIIRS,2026-08-15,2004
22.80027,86.09014,314.02,60,VIIRS,2026-08-15,2004
22.60765,85.91538,303.87,60,VIIRS,2026-08-15,2004
22.5921,85.90424,305.4,60,VIIRS,2026-08-15,2004
25.94142,72.18773,302.88,60,VIIRS,2026-08-15,2004
23.69623,87.09511,301.89,60,VIIRS,2026-08-15,2004
23.694,87.1078,300.63,60,VIIRS,2026-08-15,2004
23.69326,87.11204,299.87,60,VIIRS,2026-08-15,2004
23.69252,87.11627,303.55,60,VIIRS,2026-08-15,2004
23.69178,87.12051,311.83,60,VIIRS,2026-08-15,2004
23.69104,87.12474,304.85,60,VIIRS,2026-08-15,2004
23.6883,87.1198,308.36,60,VIIRS,2026-08-15,2004
23.68853,87.0979,298,60,VIIRS,2026-08-15,2004
23.66418,87.15434,318.53,60,VIIRS,2026-08-15,2004
23.66343,87.15858,305.82,60,VIIRS,2026-08-15,2004
23.80388,86.3287,315.04,60,VIIRS,2026-08-15,2004
23.8032,86.33268,303.78,60,VIIRS,2026-08-15,2004
23.80117,86.32407,311.36,60,VIIRS,2026-08-15,2004
23.79641,86.35195,305.87,60,VIIRS,2026-08-15,2004
23.77864,86.39085,305.66,60,VIIRS,2026-08-15,2004
23.78329,86.34228,301.4,60,VIIRS,2026-08-15,2004
23.77592,86.38617,296.63,60,VIIRS,2026-08-15,2004
23.7725,86.36485,297.12,60,VIIRS,2026-08-15,2004
23.76645,86.40085,297.18,60,VIIRS,2026-08-15,2004
23.76577,86.40484,299.35,60,VIIRS,2026-08-15,2004
23.76238,86.40415,303.35,60,VIIRS,2026-08-15,2004
23.75966,86.3995,295.89,60,VIIRS,2026-08-15,2004
23.75899,86.40348,308.39,60,VIIRS,2026-08-15,2004
15.18153,76.6717,301.14,60,VIIRS,2026-08-15,2006
15.18103,76.67553,301.52,60,VIIRS,2026-08-15,2006
15.17528,76.65529,303.63,60,VIIRS,2026-08-15,2006
13.60485,76.79096,298.68,60,VIIRS,2026-08-15,2006
12.8923,79.8503,307.39,60,VIIRS,2026-08-15,2006
12.28897,78.93392,302.16,60,VIIRS,2026-08-15,2006
15.02366,78.01456,315.9,60,VIIRS,2026-08-15,2006
18.68459,73.04036,324.75,60,VIIRS,2026-08-15,2006
15.18204,76.66786,300.67,60,VIIRS,2026-08-15,2006
18.68574,73.02896,310.28,60,VIIRS,2026-08-15,2006
18.67984,73.03214,305.58,60,VIIRS,2026-08-15,2006
10.62463,79.11826,330.62,60,VIIRS,2026-08-15,2008
9.33689,78.60879,312.96,60,VIIRS,2026-08-15,2008
8.84948,78.13552,301.57,60,VIIRS,2026-08-15,2008
11.85533,79.07175,303.95,60,VIIRS,2026-08-15,2008
9.99166,77.401,300.49,60,VIIRS,2026-08-15,2008
22.93069,69.69711,303.82,60,VIIRS,2026-08-15,2144
25.94344,72.19431,304.75,60,VIIRS,2026-08-15,2144
12.04138,79.50053,330.89,60,VIIRS,2026-08-16,0714
9.32025,79.30572,339.31,60,VIIRS,2026-08-16,0714
12.54379,79.81878,332.84,60,VIIRS,2026-08-16,0714
22.79004,86.20013,335.59,30,VIIRS,2026-08-16,0716
30.65581,74.16112,330.51,60,VIIRS,2026-08-16,0720
10.78027,78.65516,330.25,60,VIIRS,2026-08-16,0854
10.98471,77.71185,332.97,60,VIIRS,2026-08-16,0854
11.82039,78.73884,367,90,VIIRS,2026-08-16,0854
9.8602,78.09454,336.21,60,VIIRS,2026-08-16,0854
11.81638,78.73512,339.76,60,VIIRS,2026-08-16,0854
11.8171,78.74201,351.81,60,VIIRS,2026-08-16,0854
10.78192,78.65462,333.66,60,VIIRS,2026-08-16,0854
15.34949,76.66209,339.72,60,VIIRS,2026-08-16,0856
26.66642,72.53803,342.67,60,VIIRS,2026-08-16,0858
27.32211,71.15809,331.95,60,VIIRS,2026-08-16,0858
23.71148,86.4525,300.44,60,VIIRS,2026-08-16,1945
23.70859,86.44773,298.14,60,VIIRS,2026-08-16,1945
23.75659,85.8548,307.66,60,VIIRS,2026-08-16,1945
23.75303,85.85423,304.48,60,VIIRS,2026-08-16,1945
23.55814,87.24041,305.45,60,VIIRS,2026-08-16,1945
23.55757,87.24435,296.81,60,VIIRS,2026-08-16,1945
23.55419,87.24378,296.68,60,VIIRS,2026-08-16,1945
23.78634,85.55292,303.98,60,VIIRS,2026-08-16,1945
23.78091,85.56597,300.19,60,VIIRS,2026-08-16,1945
23.7797,85.57503,299.88,60,VIIRS,2026-08-16,1945
23.68196,86.08386,316.5,60,VIIRS,2026-08-16,1945
23.68079,86.0925,309.97,60,VIIRS,2026-08-16,1945
23.67433,86.08707,300.96,60,VIIRS,2026-08-16,1945
23.74472,85.50453,302.03,60,VIIRS,2026-08-16,1945
23.66669,86.09028,300.02,60,VIIRS,2026-08-16,1945
23.63182,86.29402,303.6,60,VIIRS,2026-08-16,1945
23.82553,84.57439,302.71,60,VIIRS,2026-08-16,1945
23.82172,84.57381,312.73,60,VIIRS,2026-08-16,1945
23.69549,85.36719,299.67,60,VIIRS,2026-08-16,1945
23.71972,85.00926,300.77,60,VIIRS,2026-08-16,1945
23.64938,85.43539,301.78,60,VIIRS,2026-08-16,1945
23.64878,85.43997,305.99,60,VIIRS,2026-08-16,1945
23.64515,85.43939,311.53,60,VIIRS,2026-08-16,1945
23.61046,85.67487,306.4,60,VIIRS,2026-08-16,1945
22.943,85.96716,299.72,60,VIIRS,2026-08-16,1945
23.80384,86.32544,299.72,60,VIIRS,2026-08-16,1945
27.60651,95.3998,306.05,60,VIIRS,2026-08-16,1945
25.03663,87.39027,306.75,60,VIIRS,2026-08-16,1945
23.78436,87.08208,298.61,60,VIIRS,2026-08-16,1945
23.80443,86.32117,296.07,60,VIIRS,2026-08-16,1945
23.80324,86.32969,301.39,60,VIIRS,2026-08-16,1945
23.80093,86.32062,295.85,60,VIIRS,2026-08-16,1945
23.78059,86.20853,309.33,60,VIIRS,2026-08-16,1945
23.78,86.21283,308.95,60,VIIRS,2026-08-16,1945
23.77708,86.20795,302.66,60,VIIRS,2026-08-16,1945
23.77124,86.19823,306.72,60,VIIRS,2026-08-16,1945
23.77694,85.99603,304,60,VIIRS,2026-08-16,1945
17.60533,83.20322,304.52,60,VIIRS,2026-08-16,1947
17.60915,83.20374,313.98,60,VIIRS,2026-08-16,1947
15.17715,76.65617,297.93,60,VIIRS,2026-08-16,1949
9.11447,78.39108,315.86,60,VIIRS,2026-08-16,1949
9.11096,78.39349,314.8,60,VIIRS,2026-08-16,1949
15.18195,76.6647,296.28,60,VIIRS,2026-08-16,1949
27.08006,73.81753,306.1,60,VIIRS,2026-08-16,2123
31.25765,76.92495,305.34,60,VIIRS,2026-08-16,2125
30.31607,74.10844,306.72,60,VIIRS,2026-08-16,2125
15.65921,73.99104,300.34,60,VIIRS,2026-08-16,2127
13.83939,79.28998,353.64,60,VIIRS,2026-08-17,0835
13.8013,76.19715,329.29,60,VIIRS,2026-08-17,0835
13.79972,76.19382,334.03,60,VIIRS,2026-08-17,0835
9.24176,77.44679,341.82,60,VIIRS,2026-08-17,0835
10.03546,78.13702,337.73,60,VIIRS,2026-08-17,0835
22.92817,70.10563,336.46,60,VIIRS,2026-08-17,0837
27.031,94.89075,309.57,60,VIIRS,2026-08-17,1923
13.16142,80.28265,304.07,60,VIIRS,2026-08-17,1928
10.35987,77.14751,327.12,60,VIIRS,2026-08-17,1930
10.35939,77.14571,296.3,60,VIIRS,2026-08-17,1930
10.35903,77.1489,319.67,60,VIIRS,2026-08-17,1930
24.65676,73.87511,298.79,60,VIIRS,2026-08-17,2106
26.87534,73.51603,306.1,60,VIIRS,2026-08-17,2106
24.69074,73.00394,303.84,60,VIIRS,2026-08-17,2106
21.10417,72.63689,314.85,60,VIIRS,2026-08-17,2108
18.80348,74.25902,305.8,60,VIIRS,2026-08-17,2108
18.95518,73.94185,317.44,60,VIIRS,2026-08-17,2108
8.74016,78.05225,338.98,30,VIIRS,2026-08-18,0816
8.79578,77.95259,339.91,60,VIIRS,2026-08-18,0816
8.75613,77.47073,335.69,30,VIIRS,2026-08-18,0816
8.86771,78.15748,336.8,60,VIIRS,2026-08-18,0816
8.82405,77.53445,337.3,60,VIIRS,2026-08-18,0816
8.88104,77.79141,346.42,60,VIIRS,2026-08-18,0816
8.94777,77.65709,339.88,60,VIIRS,2026-08-18,0816
8.94722,77.65343,336.49,30,VIIRS,2026-08-18,0816
9.00249,77.50302,336.85,60,VIIRS,2026-08-18,0816
9.2184,78.6481,337.96,60,VIIRS,2026-08-18,0816
9.27162,78.79281,338.38,60,VIIRS,2026-08-18,0816
9.33808,78.25658,345.42,60,VIIRS,2026-08-18,0816
9.27322,77.54752,339.11,30,VIIRS,2026-08-18,0816
9.31469,77.47774,341.65,60,VIIRS,2026-08-18,0816
9.31806,77.47723,341.94,60,VIIRS,2026-08-18,0816
9.3862,77.38913,345.19,60,VIIRS,2026-08-18,0816
9.52024,78.23438,339.51,60,VIIRS,2026-08-18,0816
9.51968,78.23049,354.26,60,VIIRS,2026-08-18,0816
9.51911,78.22663,338.14,60,VIIRS,2026-08-18,0816
9.51855,78.22275,338.13,60,VIIRS,2026-08-18,0816
9.52314,78.22998,346.02,60,VIIRS,2026-08-18,0816
9.52258,78.2261,342.9,60,VIIRS,2026-08-18,0816
9.52202,78.22223,355.27,30,VIIRS,2026-08-18,0816
9.52605,78.22559,351.49,60,VIIRS,2026-08-18,0816
9.52549,78.22171,348.73,60,VIIRS,2026-08-18,0816
9.44497,77.50709,334.97,30,VIIRS,2026-08-18,0816
9.57502,78.31775,346.04,60,VIIRS,2026-08-18,0816
9.57445,78.31384,341.46,60,VIIRS,2026-08-18,0816
9.57388,78.30993,339.87,60,VIIRS,2026-08-18,0816
9.58084,78.3089,338.78,60,VIIRS,2026-08-18,0816
9.83649,78.466,336.28,60,VIIRS,2026-08-18,0816
9.97945,79.0864,337.5,60,VIIRS,2026-08-18,0816
9.94499,78.7189,345.34,60,VIIRS,2026-08-18,0816
9.94439,78.71479,342.61,60,VIIRS,2026-08-18,0816
9.94795,78.71426,339.63,60,VIIRS,2026-08-18,0816
10.08933,79.01897,337.66,60,VIIRS,2026-08-18,0816
9.96622,78.06999,334.38,60,VIIRS,2026-08-18,0816
9.99415,78.07372,339.1,60,VIIRS,2026-08-18,0816
10.10702,78.53771,335.82,60,VIIRS,2026-08-18,0816
10.20446,78.83449,336.57,60,VIIRS,2026-08-18,0816
10.12364,77.9013,337.46,30,VIIRS,2026-08-18,0816
10.10463,77.69885,343.44,60,VIIRS,2026-08-18,0816
10.50352,79.42883,337.6,60,VIIRS,2026-08-18,0816
10.55074,79.59185,339.79,60,VIIRS,2026-08-18,0816
10.47384,78.95833,330.34,30,VIIRS,2026-08-18,0816
10.56157,79.44977,336.39,60,VIIRS,2026-08-18,0816
10.60196,79.33324,333.99,60,VIIRS,2026-08-18,0816
10.60031,79.33021,336.51,60,VIIRS,2026-08-18,0816
10.78029,79.6581,347.67,60,VIIRS,2026-08-18,0816
10.51628,77.66093,345.72,60,VIIRS,2026-08-18,0816
10.80497,79.66894,337.91,60,VIIRS,2026-08-18,0816
10.72695,78.74613,339.14,60,VIIRS,2026-08-18,0816
10.79064,79.03044,339.71,60,VIIRS,2026-08-18,0816
10.77713,78.64549,334.53,60,VIIRS,2026-08-18,0816
11.00285,79.80775,334.54,60,VIIRS,2026-08-18,0816
11.00132,79.80522,334.94,60,VIIRS,2026-08-18,0816
10.90672,78.53823,342.43,60,VIIRS,2026-08-18,0816
10.94335,78.44159,338.42,60,VIIRS,2026-08-18,0816
11.02236,78.84486,339.64,60,VIIRS,2026-08-18,0816
10.87752,77.78307,338.59,60,VIIRS,2026-08-18,0816
10.98373,78.245,338.95,60,VIIRS,2026-08-18,0816
11.1788,79.24069,331.52,60,VIIRS,2026-08-18,0816
11.12323,78.68747,341.71,60,VIIRS,2026-08-18,0816
11.04446,77.91675,347.55,60,VIIRS,2026-08-18,0816
11.14468,78.58139,343.39,60,VIIRS,2026-08-18,0816
11.21398,78.13076,342.98,60,VIIRS,2026-08-18,0816
11.45509,79.44886,333.17,60,VIIRS,2026-08-18,0816
11.47091,78.7398,336.52,60,VIIRS,2026-08-18,0816
11.35102,77.54483,340.72,60,VIIRS,2026-08-18,0816
11.69411,78.67997,339.28,60,VIIRS,2026-08-18,0816
11.69771,78.67934,330.63,60,VIIRS,2026-08-18,0816
11.65042,78.09669,330.36,60,VIIRS,2026-08-18,0816
11.84067,79.0536,335.6,60,VIIRS,2026-08-18,0816
11.85452,78.7256,342.68,60,VIIRS,2026-08-18,0816
11.97706,78.90929,333.62,60,VIIRS,2026-08-18,0816
12.21201,79.72424,333.1,60,VIIRS,2026-08-18,0816
12.51428,80.06317,337.69,60,VIIRS,2026-08-18,0816
12.51825,80.06261,343.53,60,VIIRS,2026-08-18,0816
12.21527,76.73492,332.83,60,VIIRS,2026-08-18,0816
12.3312,76.78513,334.66,60,VIIRS,2026-08-18,0816
12.57514,76.66086,336.42,60,VIIRS,2026-08-18,0816
12.78902,77.06596,334.04,60,VIIRS,2026-08-18,0816
13.17715,78.80562,332.46,60,VIIRS,2026-08-18,0816
13.2674,78.15524,334.54,60,VIIRS,2026-08-18,0816
13.37138,78.61485,335.28,60,VIIRS,2026-08-18,0816
9.57736,78.30942,342.87,60,VIIRS,2026-08-18,0816
8.50197,77.86375,339.94,30,VIIRS,2026-08-18,0816
8.62125,77.95941,334.1,30,VIIRS,2026-08-18,0816
13.82595,79.28137,346.03,60,VIIRS,2026-08-18,0818
13.18419,76.22767,336.3,60,VIIRS,2026-08-18,0818
13.66248,76.38867,332.38,60,VIIRS,2026-08-18,0818
13.95422,78.15399,336.75,60,VIIRS,2026-08-18,0818
13.90555,77.54816,330.75,60,VIIRS,2026-08-18,0818
13.80109,76.19495,337.36,60,VIIRS,2026-08-18,0818
14.24791,79.03074,332.04,60,VIIRS,2026-08-18,0818
14.2471,79.02876,336.91,60,VIIRS,2026-08-18,0818
14.14881,77.24423,336.94,60,VIIRS,2026-08-18,0818
14.15228,77.2437,337.29,60,VIIRS,2026-08-18,0818
14.15172,77.23974,336.44,60,VIIRS,2026-08-18,0818
14.1506,77.23183,344.31,60,VIIRS,2026-08-18,0818
14.15406,77.2313,342.85,60,VIIRS,2026-08-18,0818
14.1535,77.22734,335.47,60,VIIRS,2026-08-18,0818
14.28449,77.43665,338.21,60,VIIRS,2026-08-18,0818
14.288,77.43612,342.89,60,VIIRS,2026-08-18,0818
14.4102,78.20934,337.1,60,VIIRS,2026-08-18,0818
14.30259,77.43807,340.33,60,VIIRS,2026-08-18,0818
14.86726,79.52043,330.19,60,VIIRS,2026-08-18,0818
15.08577,76.082,331.41,60,VIIRS,2026-08-18,0818
18.46759,74.2318,333.29,60,VIIRS,2026-08-18,0818
27.6057,95.40222,307.84,60,VIIRS,2026-08-18,1906
27.46843,95.42434,306.82,60,VIIRS,2026-08-18,1906
27.45964,95.47533,309.32,60,VIIRS,2026-08-18,1906
27.32405,95.27495,313.61,60,VIIRS,2026-08-18,1906
28.37118,77.22666,309.32,60,VIIRS,2026-08-18,2046
21.11055,72.63491,304.04,60,VIIRS,2026-08-18,2046
28.77098,77.56678,309.81,60,VIIRS,2026-08-18,2046
27.52979,77.66254,329.59,60,VIIRS,2026-08-18,2046
27.66689,76.13504,302.42,60,VIIRS,2026-08-18,2046
27.79099,75.33077,305.17,60,VIIRS,2026-08-18,2046
27.28793,73.83944,306.99,60,VIIRS,2026-08-18,2046
26.25689,74.0946,305.94,60,VIIRS,2026-08-18,2049
11.81033,77.92142,305.99,60,VIIRS,2026-08-18,2049
8.66845,77.99213,309.6,60,VIIRS,2026-08-18,2051
9.31414,77.44081,310.19,60,VIIRS,2026-08-18,2051
11.02996,76.90656,307.91,60,VIIRS,2026-08-18,2051
27.82257,95.50542,332.09,60,VIIRS,2026-08-19,0622
10.96018,76.78088,331.84,60,VIIRS,2026-08-19,0758
9.38254,78.68787,337.2,30,VIIRS,2026-08-19,0758
8.88693,78.10458,335.91,30,VIIRS,2026-08-19,0758
8.88492,78.10483,336.28,30,VIIRS,2026-08-19,0758
9.36143,78.66453,340.4,30,VIIRS,2026-08-19,0758
9.49461,78.04112,342.19,30,VIIRS,2026-08-19,0758
10.95938,76.78011,331.65,60,VIIRS,2026-08-19,0758
20.96184,86.00768,330.47,60,VIIRS,2026-08-19,0801
27.37795,95.08804,304.48,60,VIIRS,2026-08-19,1845
26.77066,94.50631,308.8,60,VIIRS,2026-08-19,1845
27.32586,95.27505,304.88,60,VIIRS,2026-08-19,1845
31.24827,76.92823,305.05,60,VIIRS,2026-08-19,2025
22.7908,86.1967,310.77,60,VIIRS,2026-08-19,2027
29.47554,76.85881,304.25,60,VIIRS,2026-08-19,2027
23.66281,87.15319,302.53,60,VIIRS,2026-08-19,2027
23.80446,86.33112,306.85,60,VIIRS,2026-08-19,2027
23.7949,86.35249,303.64,60,VIIRS,2026-08-19,2027
23.76379,86.40408,307.13,60,VIIRS,2026-08-19,2027
23.75904,86.40292,310.23,60,VIIRS,2026-08-19,2027
23.80087,86.32375,300.02,60,VIIRS,2026-08-19,2027
23.79503,86.35194,303.87,60,VIIRS,2026-08-19,2027
23.782,86.34277,301,60,VIIRS,2026-08-19,2027
23.78083,86.34837,301.04,60,VIIRS,2026-08-19,2027
23.77258,86.36404,305,60,VIIRS,2026-08-19,2027
23.76667,86.3924,300.94,60,VIIRS,2026-08-19,2027
23.76431,86.40368,308.02,60,VIIRS,2026-08-19,2027
23.75956,86.40249,309.02,60,VIIRS,2026-08-19,2027
23.73811,86.43312,312.99,60,VIIRS,2026-08-19,2027
23.7806,86.2069,313.86,60,VIIRS,2026-08-19,2027
23.77945,86.21242,307.59,60,VIIRS,2026-08-19,2027
23.56305,87.08371,299.13,60,VIIRS,2026-08-19,2027
23.51684,87.27125,305.73,60,VIIRS,2026-08-19,2027
23.69736,86.07976,299.58,60,VIIRS,2026-08-19,2027
23.8231,84.57227,304.64,60,VIIRS,2026-08-19,2027
22.94316,85.96852,302.4,60,VIIRS,2026-08-19,2027
22.87371,86.06281,309.15,60,VIIRS,2026-08-19,2027
22.78961,86.20239,307.71,60,VIIRS,2026-08-19,2027
22.78841,86.2081,302.64,60,VIIRS,2026-08-19,2027
22.78364,86.20684,311.14,60,VIIRS,2026-08-19,2027
22.37474,87.27907,325.07,60,VIIRS,2026-08-19,2027
22.3755,87.27567,308.33,60,VIIRS,2026-08-19,2027
22.3643,87.30159,313.09,60,VIIRS,2026-08-19,2027
22.37883,87.28122,322.85,60,VIIRS,2026-08-19,2027
22.37956,87.2778,318.52,60,VIIRS,2026-08-19,2027
22.36413,87.29903,304.74,60,VIIRS,2026-08-19,2027
22.3634,87.30245,307.18,60,VIIRS,2026-08-19,2027
22.35531,87.28946,304.85,60,VIIRS,2026-08-19,2027
22.36007,87.01799,306.93,60,VIIRS,2026-08-19,2027
22.57461,85.8969,305.7,60,VIIRS,2026-08-19,2027
22.24621,87.38834,305.74,60,VIIRS,2026-08-19,2027
22.57429,85.89625,309.85,60,VIIRS,2026-08-19,2027
22.24631,87.38953,302.36,60,VIIRS,2026-08-19,2027
22.05219,88.1251,313.64,60,VIIRS,2026-08-19,2027
20.95032,86.04649,314.01,60,VIIRS,2026-08-19,2029
17.95848,80.78828,324.37,60,VIIRS,2026-08-19,2029
17.95761,80.79309,330.42,60,VIIRS,2026-08-19,2029
17.95841,80.78658,325.33,60,VIIRS,2026-08-19,2029
17.95672,80.79622,325.58,60,VIIRS,2026-08-19,2029
17.95757,80.7914,307.04,60,VIIRS,2026-08-19,2029
21.00181,86.02744,304.39,60,VIIRS,2026-08-19,2029
20.99883,86.01723,303.7,60,VIIRS,2026-08-19,2029
21.00072,86.02725,305.34,60,VIIRS,2026-08-19,2029
20.99829,86.01398,312.3,60,VIIRS,2026-08-19,2029
20.99767,86.017,304.18,60,VIIRS,2026-08-19,2029
20.96764,86.01283,341.73,60,VIIRS,2026-08-19,2029
20.9695,86.00383,305.74,60,VIIRS,2026-08-19,2029
20.96462,86.00256,306.47,60,VIIRS,2026-08-19,2029
20.96274,86.0116,308.79,60,VIIRS,2026-08-19,2029
20.96212,86.01457,303.95,60,VIIRS,2026-08-19,2029
20.95094,86.0435,319.75,60,VIIRS,2026-08-19,2029
17.98248,80.82807,304.47,60,VIIRS,2026-08-19,2029
20.94967,86.04959,307.92,60,VIIRS,2026-08-19,2029
20.97748,85.16819,307.85,60,VIIRS,2026-08-19,2029
20.97639,85.17344,307.23,60,VIIRS,2026-08-19,2029
20.97935,85.13543,313.09,60,VIIRS,2026-08-19,2029
20.97175,85.17229,315.94,60,VIIRS,2026-08-19,2029
20.97067,85.17754,312.37,60,VIIRS,2026-08-19,2029
20.96711,85.17114,328.2,60,VIIRS,2026-08-19,2029
20.96382,85.18706,330.59,60,VIIRS,2026-08-19,2029
20.96602,85.1764,309.77,60,VIIRS,2026-08-19,2029
20.96493,85.1817,310.11,60,VIIRS,2026-08-19,2029
20.96356,85.16472,323.89,60,VIIRS,2026-08-19,2029
20.96247,85.17,313.47,60,VIIRS,2026-08-19,2029
20.96918,85.17496,342.47,60,VIIRS,2026-08-19,2029
20.97758,85.13268,312.39,60,VIIRS,2026-08-19,2029
20.96558,85.16853,323.35,60,VIIRS,2026-08-19,2029
20.96241,85.18444,327.9,60,VIIRS,2026-08-19,2029
20.96873,85.1527,308.23,60,VIIRS,2026-08-19,2029
20.96453,85.1738,310.19,60,VIIRS,2026-08-19,2029
20.96134,85.18983,314.1,60,VIIRS,2026-08-19,2029
20.96094,85.16736,308.04,60,VIIRS,2026-08-19,2029
20.95988,85.17266,304.86,60,VIIRS,2026-08-19,2029
20.88644,84.98445,330.03,60,VIIRS,2026-08-19,2029
20.88752,84.97923,317.33,60,VIIRS,2026-08-19,2029
20.88902,84.97868,309.65,60,VIIRS,2026-08-19,2029
20.88798,84.98393,318.63,60,VIIRS,2026-08-19,2029
20.8834,84.98273,312.96,60,VIIRS,2026-08-19,2029
20.86646,84.99509,307.84,60,VIIRS,2026-08-19,2029
20.8629,84.98873,316.21,60,VIIRS,2026-08-19,2029
20.86184,84.99403,314.66,60,VIIRS,2026-08-19,2029
20.79439,85.25645,326.47,60,VIIRS,2026-08-19,2029
20.79549,85.25102,317.46,60,VIIRS,2026-08-19,2029
20.78388,85.25973,304.54,60,VIIRS,2026-08-19,2029
20.76206,85.29421,309.18,60,VIIRS,2026-08-19,2029
17.96787,83.15147,305.75,60,VIIRS,2026-08-19,2029
15.16805,76.37964,302.05,60,VIIRS,2026-08-19,2032
11.42396,77.4256,304.77,60,VIIRS,2026-08-19,2032
8.74104,77.59702,330.52,60,VIIRS,2026-08-19,2032
8.74035,77.6012,344.45,60,VIIRS,2026-08-19,2032
8.73967,77.60538,317.62,60,VIIRS,2026-08-19,2032
8.73676,77.60059,314.17,60,VIIRS,2026-08-19,2032
8.73922,77.60026,352.24,60,VIIRS,2026-08-20,0737
9.14139,77.53202,335.88,60,VIIRS,2026-08-20,0737
9.14298,77.53522,333.19,60,VIIRS,2026-08-20,0737
9.0671,77.75063,345.56,60,VIIRS,2026-08-20,0737
9.06641,77.74824,340.86,60,VIIRS,2026-08-20,0737
8.74019,77.60567,330.51,60,VIIRS,2026-08-20,0737
16.19041,78.37185,339.8,60,VIIRS,2026-08-20,0739
15.18291,76.66628,335.93,60,VIIRS,2026-08-20,0739
17.5076,82.95037,367,90,VIIRS,2026-08-20,0739
17.51089,82.94982,348.7,30,VIIRS,2026-08-20,0739
17.53239,83.00151,330.1,30,VIIRS,2026-08-20,0739
17.60865,83.20535,332.41,60,VIIRS,2026-08-20,0739
16.97086,77.69366,330.17,60,VIIRS,2026-08-20,0739
18.64043,74.56492,340.74,60,VIIRS,2026-08-20,0739
22.37798,87.28054,335,60,VIIRS,2026-08-20,0741
20.75885,85.29925,332.16,60,VIIRS,2026-08-20,0741
20.79548,85.25578,335.11,60,VIIRS,2026-08-20,0741
20.79951,85.25935,331.28,60,VIIRS,2026-08-20,0741
20.9649,85.1677,334.74,60,VIIRS,2026-08-20,0741
21.10398,72.64554,367,90,VIIRS,2026-08-20,0741
21.10167,72.6348,336.17,60,VIIRS,2026-08-20,0741
23.77916,86.21287,333.94,60,VIIRS,2026-08-20,0741
23.77984,86.21015,338.66,60,VIIRS,2026-08-20,0741
23.80199,86.32909,336.98,60,VIIRS,2026-08-20,0741
23.80139,86.32409,332.78,60,VIIRS,2026-08-20,0741
30.36296,74.2361,331.16,60,VIIRS,2026-08-20,0744
29.47335,76.85711,305.34,60,VIIRS,2026-08-20,2008
29.45779,76.86746,324.8,60,VIIRS,2026-08-20,2008
28.13022,76.89521,307.03,60,VIIRS,2026-08-20,2008
28.71263,76.83237,301.89,60,VIIRS,2026-08-20,2008
